policy_id,vehicle_age,driver_age,bonus_malus,vehicle_class,region,displacement_cc,annual_mileage_km,exposure_usd,log10_exposure_usd,duration,log_duration,class_B,class_C,class_D,is_urban,is_suburban,capped_claims_usd,capped_claims_kusd
4555,14.0,45.0,93.8,B,Urban,4913.0,43116.0,230600.0,5.3629,0.7481,-0.290189,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4556,4.0,22.0,56.2,C,Urban,4279.0,18830.0,97600.0,4.9894,0.8388,-0.175756,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4557,3.0,61.0,159.0,A,Urban,1307.0,44217.0,44600.0,4.6493,0.8939,-0.112215,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4558,18.0,33.0,241.9,C,Rural,1231.0,20189.0,107500.0,5.0314,0.935,-0.067181,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4559,15.0,62.0,206.5,A,Rural,4905.0,25946.0,184700.0,5.2665,0.7272,-0.31855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,13.0,56.0,252.4,A,Urban,1870.0,47886.0,75000.0,4.8751,0.7601,-0.274278,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4561,10.0,49.0,252.5,B,Urban,3062.0,23792.0,20000.0,4.301,0.7314,-0.312856,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4562,8.0,35.0,92.1,D,Suburban,1792.0,31977.0,68400.0,4.8351,0.7791,-0.249554,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4563,0.0,55.0,67.2,D,Urban,3323.0,47096.0,81100.0,4.909,0.8811,-0.126551,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4564,3.0,75.0,237.6,C,Urban,4328.0,16897.0,72400.0,4.8597,0.8511,-0.161263,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4565,18.0,71.0,246.0,C,Urban,3559.0,9137.0,50500.0,4.7033,0.5914,-0.525323,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4566,7.0,71.0,217.0,B,Suburban,996.0,48111.0,216100.0,5.3347,0.6705,-0.399667,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4567,14.0,30.0,123.7,C,Rural,3300.0,30192.0,20000.0,4.301,0.6759,-0.391772,0.0,1.0,0.0,0.0,0.0,1981.32,1.9813
4568,14.0,51.0,293.2,A,Urban,3576.0,48463.0,80900.0,4.9079,0.9341,-0.068191,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4569,6.0,41.0,72.7,A,Rural,1644.0,44004.0,81800.0,4.9128,0.8288,-0.187735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,4.0,74.0,239.7,D,Rural,4001.0,31758.0,400800.0,5.6029,0.9162,-0.087536,0.0,0.0,1.0,0.0,0.0,6820.79,6.8208
4571,14.0,73.0,86.1,D,Rural,3433.0,26210.0,74100.0,4.8698,0.9565,-0.044475,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4572,1.0,68.0,246.3,A,Suburban,840.0,26611.0,107100.0,5.0298,0.8194,-0.199146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4573,10.0,27.0,175.3,A,Rural,4792.0,12471.0,82900.0,4.9186,0.8587,-0.152368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,18.0,36.0,265.4,A,Suburban,2671.0,25410.0,80900.0,4.9079,0.6243,-0.471136,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4575,14.0,59.0,65.7,B,Rural,1776.0,41978.0,307300.0,5.4876,0.9313,-0.071223,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,16.0,61.0,216.5,A,Urban,1162.0,49495.0,30800.0,4.4886,0.8429,-0.170853,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4577,1.0,38.0,93.5,B,Suburban,2373.0,48215.0,44000.0,4.6435,0.8217,-0.196326,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4578,4.0,25.0,254.7,A,Suburban,2093.0,48298.0,137100.0,5.137,0.8757,-0.132681,0.0,0.0,0.0,0.0,1.0,2155.89,2.1559
4579,5.0,25.0,86.0,A,Urban,2051.0,5855.0,92100.0,4.9643,0.7961,-0.22805,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4580,6.0,57.0,72.1,A,Urban,4131.0,28210.0,59800.0,4.7767,0.7873,-0.239142,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4581,4.0,44.0,263.9,C,Urban,3513.0,14006.0,70900.0,4.8506,0.5071,-0.679018,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4582,20.0,46.0,69.1,A,Urban,1359.0,32688.0,155800.0,5.1926,0.8275,-0.189317,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4583,3.0,65.0,117.4,B,Urban,3774.0,47563.0,110600.0,5.0438,0.5225,-0.649173,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4584,14.0,18.0,297.4,C,Urban,3839.0,44449.0,42400.0,4.6274,0.6447,-0.438996,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4585,12.0,61.0,292.9,C,Urban,2960.0,43996.0,90700.0,4.9576,0.8458,-0.167522,0.0,1.0,0.0,1.0,0.0,2521.7,2.5217
4586,12.0,33.0,306.2,A,Suburban,4982.0,21457.0,72100.0,4.8579,0.7148,-0.335796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4587,4.0,72.0,147.8,C,Urban,1991.0,27553.0,109300.0,5.0386,0.6377,-0.449841,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4588,6.0,73.0,208.4,A,Urban,1046.0,17687.0,58000.0,4.7634,0.5541,-0.590339,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4589,12.0,47.0,282.0,B,Urban,921.0,29923.0,28500.0,4.4548,0.8259,-0.191325,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4590,6.0,36.0,91.1,B,Urban,2146.0,18652.0,128400.0,5.1086,0.8133,-0.206713,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4591,14.0,31.0,267.3,D,Urban,2891.0,41393.0,116300.0,5.0656,0.7525,-0.284399,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4592,0.0,28.0,79.2,D,Rural,1129.0,25899.0,232700.0,5.3668,0.8494,-0.16323,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4593,1.0,75.0,324.0,C,Urban,3176.0,36518.0,26200.0,4.4183,0.9197,-0.083696,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4594,15.0,28.0,241.2,D,Urban,4584.0,44270.0,70900.0,4.8506,0.6727,-0.396425,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4595,12.0,43.0,198.0,A,Suburban,4147.0,18489.0,62400.0,4.7952,0.5761,-0.551431,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4596,0.0,45.0,195.4,C,Rural,3624.0,32994.0,54600.0,4.7372,0.8838,-0.123495,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4597,18.0,57.0,104.4,A,Urban,3579.0,43062.0,21900.0,4.3404,0.5152,-0.663227,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4598,0.0,66.0,153.8,A,Urban,3867.0,47783.0,32000.0,4.5051,0.8221,-0.195914,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4599,20.0,50.0,268.1,B,Suburban,2876.0,12338.0,93100.0,4.9689,0.8608,-0.149928,1.0,0.0,0.0,0.0,1.0,13648.37,13.6484
4600,15.0,61.0,212.3,C,Urban,2488.0,35664.0,50300.0,4.7016,0.741,-0.299785,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4601,20.0,50.0,208.8,C,Urban,2088.0,24585.0,38700.0,4.5877,0.7797,-0.248859,0.0,1.0,0.0,1.0,0.0,2368.08,2.3681
4602,19.0,43.0,108.6,D,Rural,1218.0,17849.0,235500.0,5.372,0.7252,-0.321362,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4603,6.0,27.0,257.1,B,Rural,3161.0,12098.0,500000.0,5.699,0.8002,-0.222903,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,15.0,30.0,167.6,D,Suburban,2785.0,31342.0,71700.0,4.8555,0.7706,-0.260588,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4605,4.0,43.0,104.8,D,Urban,1299.0,20034.0,22600.0,4.3541,0.9799,-0.020322,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4606,9.0,20.0,333.1,C,Suburban,1927.0,35057.0,103000.0,5.0128,0.9765,-0.023831,0.0,1.0,0.0,0.0,1.0,16619.21,16.6192
4607,5.0,36.0,202.0,A,Rural,4106.0,17645.0,20000.0,4.301,0.9801,-0.020113,0.0,0.0,0.0,0.0,0.0,10990.89,10.9909
4608,10.0,44.0,208.4,B,Rural,1874.0,5027.0,25500.0,4.4065,0.5959,-0.51771,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,18.0,45.0,344.4,C,Urban,2588.0,39525.0,104400.0,5.0187,0.9254,-0.077544,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4610,9.0,65.0,159.9,D,Urban,1477.0,12260.0,24800.0,4.3945,0.9219,-0.081341,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4611,1.0,74.0,332.9,A,Urban,1513.0,16363.0,59200.0,4.7723,0.6459,-0.437167,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4612,6.0,60.0,258.5,A,Rural,3977.0,15591.0,22900.0,4.3598,0.6883,-0.373481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,16.0,22.0,239.9,A,Urban,1080.0,20401.0,78500.0,4.8949,0.9027,-0.102407,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4614,10.0,41.0,120.3,A,Urban,1997.0,26840.0,184200.0,5.2653,0.9057,-0.099079,0.0,0.0,0.0,1.0,0.0,5862.2,5.8622
4615,11.0,60.0,65.5,C,Urban,4920.0,41560.0,45900.0,4.6618,0.8065,-0.215004,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4616,9.0,52.0,181.3,A,Urban,2799.0,34260.0,73800.0,4.8681,0.919,-0.084429,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4617,6.0,44.0,53.1,B,Rural,3346.0,11570.0,39000.0,4.5911,0.6098,-0.494642,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,12.0,43.0,71.3,C,Urban,3491.0,13265.0,41300.0,4.616,0.8274,-0.189477,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4619,13.0,41.0,228.6,B,Urban,1624.0,43118.0,38600.0,4.5866,0.695,-0.363879,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4620,18.0,51.0,267.3,A,Suburban,2351.0,16243.0,140600.0,5.148,0.8765,-0.131813,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4621,12.0,28.0,100.4,B,Suburban,2483.0,14841.0,24200.0,4.3838,0.7413,-0.299334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4622,20.0,48.0,269.8,B,Suburban,1769.0,5161.0,57500.0,4.7597,0.8331,-0.182594,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4623,17.0,29.0,334.9,D,Rural,1783.0,39833.0,104100.0,5.0175,0.878,-0.130059,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4624,1.0,57.0,273.0,C,Urban,3353.0,38230.0,155300.0,5.1912,0.9047,-0.100139,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4625,8.0,68.0,285.4,D,Urban,1256.0,20643.0,106700.0,5.0282,0.8359,-0.179263,0.0,0.0,1.0,1.0,0.0,30845.63,30.8456
4626,8.0,47.0,260.2,A,Urban,1342.0,5329.0,70800.0,4.85,0.5857,-0.534877,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4627,0.0,40.0,117.4,C,Suburban,3208.0,40351.0,47600.0,4.6776,0.6902,-0.370838,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4628,3.0,72.0,158.3,B,Rural,2687.0,9471.0,157200.0,5.1965,0.6566,-0.420721,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,16.0,56.0,334.8,C,Urban,3370.0,25721.0,37500.0,4.574,0.7061,-0.348042,0.0,1.0,0.0,1.0,0.0,3786.34,3.7863
4630,7.0,42.0,248.4,B,Suburban,913.0,42807.0,37900.0,4.5786,0.8038,-0.218426,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4631,3.0,19.0,286.7,A,Suburban,3761.0,15993.0,221300.0,5.345,0.8872,-0.119665,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4632,6.0,18.0,340.6,A,Rural,4370.0,22085.0,100100.0,5.0004,0.6823,-0.382307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,5.0,30.0,119.4,C,Urban,3001.0,34739.0,102900.0,5.0124,0.7601,-0.274278,0.0,1.0,0.0,1.0,0.0,1254.31,1.2543
4634,3.0,31.0,146.5,C,Urban,4332.0,35292.0,121100.0,5.0831,0.8715,-0.137563,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4635,2.0,59.0,243.4,A,Suburban,2479.0,25822.0,69500.0,4.842,0.799,-0.224334,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4636,16.0,47.0,57.3,B,Rural,1131.0,24519.0,23700.0,4.3747,0.7797,-0.248887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,17.0,75.0,221.4,C,Suburban,2386.0,23878.0,91700.0,4.9624,0.9565,-0.04446,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4638,10.0,49.0,292.6,B,Rural,2675.0,26871.0,73900.0,4.8686,0.6482,-0.433568,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,12.0,70.0,233.1,A,Urban,4435.0,20599.0,37700.0,4.5763,0.7956,-0.228691,0.0,0.0,0.0,1.0,0.0,4427.88,4.4279
4640,19.0,50.0,138.6,D,Suburban,2206.0,16539.0,31400.0,4.4969,0.8048,-0.217105,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4641,17.0,38.0,267.2,B,Urban,2123.0,19222.0,72300.0,4.8591,0.777,-0.252261,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4642,0.0,59.0,93.8,C,Urban,4530.0,26500.0,25300.0,4.4031,0.812,-0.208232,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4643,20.0,44.0,318.4,C,Urban,1854.0,22196.0,66900.0,4.8254,0.8365,-0.178532,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4644,1.0,33.0,80.3,C,Urban,3498.0,31349.0,60700.0,4.7832,0.8056,-0.216217,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4645,0.0,45.0,309.0,A,Urban,2172.0,33401.0,68200.0,4.8338,0.2787,-1.277715,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4646,8.0,56.0,199.3,D,Suburban,4796.0,49826.0,103500.0,5.0149,0.9017,-0.103481,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4647,15.0,39.0,178.6,A,Rural,1596.0,32683.0,123400.0,5.0913,0.7499,-0.287816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,1.0,58.0,200.2,C,Urban,3841.0,38058.0,42400.0,4.6274,0.7737,-0.256621,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4649,6.0,74.0,110.1,D,Urban,3110.0,9411.0,150400.0,5.1772,0.5861,-0.534302,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4650,5.0,41.0,187.3,C,Urban,4911.0,39220.0,62900.0,4.7987,0.839,-0.175489,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4651,8.0,35.0,304.9,B,Urban,4975.0,27901.0,304900.0,5.4842,0.904,-0.100963,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4652,20.0,41.0,290.3,A,Urban,4134.0,43995.0,47000.0,4.6721,0.7012,-0.354961,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4653,6.0,66.0,98.9,B,Suburban,1235.0,48691.0,20700.0,4.316,0.7086,-0.344464,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4654,4.0,28.0,252.0,B,Rural,2770.0,15366.0,146100.0,5.1647,0.8928,-0.113422,1.0,0.0,0.0,0.0,0.0,2884.23,2.8842
4655,2.0,74.0,307.1,A,Suburban,4389.0,46790.0,105400.0,5.0228,0.7908,-0.234659,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4656,4.0,42.0,295.9,A,Suburban,3482.0,35224.0,196100.0,5.2925,0.8203,-0.198071,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4657,2.0,66.0,177.7,D,Suburban,4492.0,38260.0,96100.0,4.9827,0.861,-0.149604,0.0,0.0,1.0,0.0,1.0,2678.88,2.6789
4658,12.0,63.0,64.4,A,Urban,4157.0,26256.0,487600.0,5.6881,0.7715,-0.259447,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4659,8.0,63.0,329.4,A,Urban,2114.0,20966.0,64500.0,4.8096,0.8942,-0.111777,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4660,10.0,70.0,168.8,A,Urban,1619.0,41002.0,173200.0,5.2385,0.8412,-0.172909,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4661,17.0,28.0,158.3,B,Urban,2155.0,5989.0,49300.0,4.6928,0.9158,-0.088003,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4662,12.0,52.0,277.9,B,Rural,3723.0,29327.0,111200.0,5.0461,0.6839,-0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,3.0,23.0,129.2,C,Urban,2820.0,8322.0,129000.0,5.1106,0.7359,-0.306675,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4664,7.0,35.0,300.4,B,Urban,984.0,16459.0,146000.0,5.1644,0.9275,-0.075234,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4665,6.0,20.0,72.8,A,Urban,3918.0,37634.0,139600.0,5.1449,0.9749,-0.025391,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4666,17.0,57.0,272.2,B,Urban,988.0,38963.0,20000.0,4.301,0.7842,-0.243032,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4667,6.0,53.0,339.7,A,Rural,2519.0,45007.0,71000.0,4.8513,0.4458,-0.807933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,2.0,60.0,348.7,C,Urban,2742.0,37195.0,47300.0,4.6749,0.6582,-0.418275,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4669,15.0,28.0,327.1,A,Suburban,2913.0,35364.0,55400.0,4.7435,0.6621,-0.412296,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4670,8.0,37.0,311.2,A,Urban,1384.0,47530.0,59800.0,4.7767,0.6311,-0.460359,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4671,2.0,57.0,133.7,B,Urban,3941.0,29183.0,163900.0,5.2146,0.9782,-0.02209,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4672,14.0,65.0,340.0,A,Urban,4367.0,34425.0,88200.0,4.9455,0.8413,-0.172791,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4673,4.0,69.0,328.4,B,Rural,3731.0,44063.0,50000.0,4.699,0.7733,-0.257116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,18.0,22.0,210.3,B,Urban,4794.0,39366.0,23200.0,4.3655,0.8583,-0.152856,1.0,0.0,0.0,1.0,0.0,1341.22,1.3412
4675,17.0,41.0,170.6,D,Suburban,1882.0,39647.0,255700.0,5.4077,0.7537,-0.282719,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4676,7.0,18.0,82.8,A,Urban,1475.0,29154.0,44700.0,4.6503,0.7914,-0.233904,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4677,11.0,65.0,227.2,B,Suburban,1083.0,28753.0,67600.0,4.8299,0.8945,-0.111472,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4678,11.0,25.0,260.2,C,Suburban,3830.0,34192.0,415100.0,5.6182,0.8981,-0.107451,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4679,13.0,65.0,171.2,A,Suburban,1481.0,36525.0,45700.0,4.6599,0.9067,-0.097982,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4680,1.0,27.0,171.8,B,Urban,4740.0,29575.0,60200.0,4.7796,0.7028,-0.352653,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4681,6.0,18.0,222.0,D,Urban,3313.0,13346.0,90300.0,4.9557,0.672,-0.397529,0.0,0.0,1.0,1.0,0.0,6195.46,6.1955
4682,3.0,68.0,58.3,C,Rural,4177.0,16179.0,20800.0,4.3181,0.8663,-0.14351,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4683,14.0,43.0,337.4,D,Suburban,2626.0,27188.0,20000.0,4.301,0.8443,-0.169301,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4684,1.0,42.0,137.0,C,Urban,3886.0,14183.0,51000.0,4.7076,0.5822,-0.540997,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4685,10.0,55.0,92.3,B,Urban,2663.0,24057.0,52500.0,4.7202,0.8513,-0.161026,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4686,15.0,33.0,51.6,D,Urban,3063.0,11621.0,83500.0,4.9217,0.8132,-0.206748,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4687,19.0,58.0,307.1,A,Urban,4049.0,11580.0,34300.0,4.5353,0.8336,-0.182051,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4688,6.0,42.0,309.0,B,Urban,1800.0,42945.0,106100.0,5.0257,0.8454,-0.167965,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4689,0.0,33.0,78.6,C,Urban,4515.0,29401.0,20000.0,4.301,0.8236,-0.194113,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4690,15.0,40.0,95.7,D,Urban,3808.0,40120.0,70900.0,4.8506,0.9093,-0.095133,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4691,0.0,18.0,184.4,D,Suburban,3935.0,5519.0,100000.0,5.0,0.7838,-0.243614,0.0,0.0,1.0,0.0,1.0,7302.45,7.3024
4692,1.0,35.0,105.7,A,Rural,1800.0,17853.0,97500.0,4.989,0.666,-0.406501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,20.0,52.0,270.7,C,Suburban,1179.0,5796.0,65800.0,4.8182,0.8133,-0.206665,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4694,18.0,25.0,67.4,A,Suburban,1106.0,5152.0,44200.0,4.6454,0.7829,-0.244742,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4695,14.0,24.0,214.9,C,Suburban,3517.0,6441.0,64300.0,4.8082,0.6516,-0.42827,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4696,17.0,56.0,164.8,C,Urban,1430.0,28469.0,201300.0,5.3038,0.8315,-0.184553,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4697,1.0,42.0,189.5,A,Suburban,4997.0,9087.0,46400.0,4.6665,0.9261,-0.076736,0.0,0.0,0.0,0.0,1.0,1570.4,1.5704
4698,1.0,25.0,177.4,C,Urban,4836.0,40927.0,164000.0,5.2148,0.9116,-0.092506,0.0,1.0,0.0,1.0,0.0,13361.47,13.3615
4699,6.0,61.0,95.9,B,Urban,923.0,28228.0,186300.0,5.2702,0.9805,-0.019643,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4700,0.0,62.0,116.1,B,Suburban,3845.0,16041.0,20000.0,4.301,0.9613,-0.039442,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4701,18.0,20.0,69.4,D,Urban,1895.0,42740.0,67700.0,4.8306,0.8902,-0.116299,0.0,0.0,1.0,1.0,0.0,7776.98,7.777
4702,1.0,29.0,84.6,C,Suburban,2232.0,27934.0,34300.0,4.5353,0.7483,-0.289999,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4703,11.0,39.0,343.4,B,Suburban,1809.0,20786.0,22600.0,4.3541,0.9029,-0.102151,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4704,17.0,60.0,133.9,A,Urban,4288.0,30558.0,141300.0,5.1501,0.8773,-0.130938,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4705,15.0,22.0,142.1,A,Urban,4554.0,35267.0,109500.0,5.0394,0.9047,-0.100139,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4706,4.0,64.0,88.1,A,Suburban,970.0,30146.0,92600.0,4.9666,0.805,-0.216901,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4707,9.0,36.0,276.5,A,Suburban,1934.0,46975.0,31500.0,4.4983,0.7153,-0.335018,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4708,11.0,25.0,327.2,A,Rural,2685.0,20929.0,88800.0,4.9484,0.8677,-0.141868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,16.0,68.0,286.9,B,Urban,2992.0,23448.0,26300.0,4.42,0.5606,-0.578726,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4710,8.0,23.0,233.8,C,Rural,1168.0,43648.0,79800.0,4.902,0.7768,-0.252594,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4711,5.0,25.0,294.0,A,Urban,4286.0,33687.0,44200.0,4.6454,0.9434,-0.058267,0.0,0.0,0.0,1.0,0.0,3961.63,3.9616
4712,16.0,73.0,171.3,B,Urban,4723.0,48482.0,173800.0,5.24,0.782,-0.245884,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4713,18.0,48.0,307.8,D,Suburban,2492.0,40647.0,56100.0,4.749,0.6475,-0.434604,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4714,10.0,44.0,289.6,A,Urban,4400.0,28082.0,90200.0,4.9552,0.8372,-0.177654,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4715,0.0,57.0,50.5,C,Urban,3641.0,33562.0,90400.0,4.9562,0.6912,-0.369374,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4716,10.0,54.0,196.3,A,Urban,3285.0,23274.0,70600.0,4.8488,0.917,-0.086667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4717,18.0,53.0,129.4,B,Rural,4240.0,10744.0,81600.0,4.9117,0.7778,-0.251239,1.0,0.0,0.0,0.0,0.0,7759.66,7.7597
4718,20.0,19.0,75.9,C,Rural,2787.0,23320.0,95600.0,4.9805,0.8383,-0.176394,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4719,8.0,50.0,303.9,A,Rural,3100.0,17667.0,36600.0,4.5635,0.7085,-0.344666,0.0,0.0,0.0,0.0,0.0,3327.96,3.328
4720,3.0,34.0,52.4,A,Urban,1954.0,35514.0,103500.0,5.0149,0.8552,-0.156476,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4721,12.0,64.0,269.0,D,Urban,3791.0,35114.0,149700.0,5.1752,0.7182,-0.331001,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4722,17.0,47.0,346.5,A,Rural,1468.0,47182.0,103100.0,5.0133,0.733,-0.31065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,19.0,25.0,194.6,C,Urban,1821.0,8576.0,56500.0,4.752,0.5566,-0.585901,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4724,1.0,69.0,161.4,B,Urban,2816.0,26041.0,86200.0,4.9355,0.7326,-0.311153,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4725,6.0,34.0,231.7,A,Urban,2418.0,22939.0,56100.0,4.749,0.8464,-0.166822,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4726,10.0,33.0,291.4,C,Suburban,1806.0,28735.0,68200.0,4.8338,0.8387,-0.175908,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4727,2.0,72.0,122.1,B,Suburban,1606.0,10380.0,29000.0,4.4624,0.7942,-0.230416,1.0,0.0,0.0,0.0,1.0,0.0,0.0
